discontinued_n,started_n,completed_n,rate_vs_trial_start,base_rate,size_factor_log1p_started,recency_decay,evidence_quality,enrollment_count,num_countries,total_sites,reason,period_title,arm_id,search_condition,sponsor_class,actual_target,predicted_target,absolute_error
20.0,892.0,734.0,0.022422,0.022422,6.794587,0.766543,1.0,892.0,1.0,17.0,Participant Decision,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.11678144,0.1158372558251984,0.0009441841748016044
19.0,892.0,734.0,0.0213,0.0213,6.794587,0.766543,1.0,892.0,1.0,17.0,Participant Decision,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.11093768,0.10909811864292662,0.0018395613570733743
26.0,892.0,734.0,0.029148,0.029148,6.794587,0.766543,1.0,892.0,1.0,17.0,Participant Decision,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.15181275,0.15385503125251968,0.0020422812525196787
0.0,892.0,734.0,0.0,0.0,6.794587,0.766543,1.0,892.0,1.0,17.0,Physician Decision,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,892.0,734.0,0.001121,0.001121,6.794587,0.766543,1.0,892.0,1.0,17.0,Physician Decision,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00583855,0.005859940172886912,2.1390172886912723e-05
0.0,892.0,734.0,0.0,0.0,6.794587,0.766543,1.0,892.0,1.0,17.0,Physician Decision,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
4.0,892.0,734.0,0.004484,0.004484,6.794587,0.766543,1.0,892.0,1.0,17.0,Protocol Violation,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0233542,0.023387623142410715,3.342314241071634e-05
3.0,892.0,734.0,0.003363,0.003363,6.794587,0.766543,1.0,892.0,1.0,17.0,Protocol Violation,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.01751565,0.017694045115877525,0.00017839511587752419
7.0,892.0,734.0,0.007848,0.007848,6.794587,0.766543,1.0,892.0,1.0,17.0,Protocol Violation,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.04087507,0.04079770920158731,7.736079841268867e-05
13.0,892.0,734.0,0.014574,0.014574,6.794587,0.766543,1.0,892.0,1.0,17.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.07590637,0.07217510572400805,0.0037312642759919495
9.0,892.0,734.0,0.01009,0.01009,6.794587,0.766543,1.0,892.0,1.0,17.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.05255217,0.052613454896994066,6.128489699406409e-05
20.0,892.0,734.0,0.022422,0.022422,6.794587,0.766543,1.0,892.0,1.0,17.0,Withdrawal by Subject,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.11678144,0.11539274838249003,0.0013886916175099712
1.0,892.0,734.0,0.001121,0.001121,6.794587,0.766543,1.0,892.0,1.0,17.0,Mis-randomized,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00583855,0.005843738977232149,5.188977232149089e-06
0.0,892.0,734.0,0.0,0.0,6.794587,0.766543,1.0,892.0,1.0,17.0,Mis-randomized,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,892.0,734.0,0.0,0.0,6.794587,0.766543,1.0,892.0,1.0,17.0,Mis-randomized,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
11.0,610.0,555.0,0.018033,0.018033,6.415097,0.25113,1.0,610.0,1.0,2.0,Adverse Event,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.02905159,0.029047390221190454,4.199778809544502e-06
21.0,610.0,555.0,0.034426,0.034426,6.415097,0.25113,1.0,610.0,1.0,2.0,Adverse Event,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.05546111,0.05380891297972219,0.0016521970202778083
1.0,610.0,555.0,0.001639,0.001639,6.415097,0.25113,1.0,610.0,1.0,2.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00264047,0.0026501304982142863,9.660498214286543e-06
0.0,610.0,555.0,0.0,0.0,6.415097,0.25113,1.0,610.0,1.0,2.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,610.0,555.0,0.003279,0.003279,6.415097,0.25113,1.0,610.0,1.0,2.0,Physician Decision,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00528255,0.00513128601940478,0.00015126398059521918
3.0,610.0,555.0,0.004918,0.004918,6.415097,0.25113,1.0,610.0,1.0,2.0,Physician Decision,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00792302,0.007904159793819428,1.886020618057163e-05
3.0,610.0,555.0,0.004918,0.004918,6.415097,0.25113,1.0,610.0,1.0,2.0,Protocol Violation,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00792302,0.00789609272676586,2.692727323413968e-05
0.0,610.0,555.0,0.0,0.0,6.415097,0.25113,1.0,610.0,1.0,2.0,Protocol Violation,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
6.0,610.0,555.0,0.009836,0.009836,6.415097,0.25113,1.0,610.0,1.0,2.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01584603,0.015712761860585334,0.0001332681394146662
8.0,610.0,555.0,0.013115,0.013115,6.415097,0.25113,1.0,610.0,1.0,2.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.02112858,0.021172628639613097,4.404863961309652e-05
20.0,1085.0,948.0,0.018433,0.018433,6.990257,0.256675,1.0,1085.0,3.0,80.0,Adverse Event,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.03307291,0.032728443646924635,0.0003444663530753622
30.0,1085.0,948.0,0.02765,0.02765,6.990257,0.256675,1.0,1085.0,3.0,80.0,Adverse Event,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.04961026,0.05004849088422619,0.00043823088422619005
11.0,1085.0,948.0,0.010138,0.010138,6.990257,0.256675,1.0,1085.0,3.0,80.0,Adverse Event,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.01818983,0.01814175788985117,4.807211014883073e-05
5.0,1085.0,948.0,0.004608,0.004608,6.990257,0.256675,1.0,1085.0,3.0,80.0,Protocol Violation,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00826778,0.008244094575694446,2.3685424305554953e-05
4.0,1085.0,948.0,0.003687,0.003687,6.990257,0.256675,1.0,1085.0,3.0,80.0,Protocol Violation,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0066153,0.006561635610069441,5.366438993055934e-05
0.0,1085.0,948.0,0.0,0.0,6.990257,0.256675,1.0,1085.0,3.0,80.0,Protocol Violation,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
8.0,1085.0,948.0,0.007373,0.007373,6.990257,0.256675,1.0,1085.0,3.0,80.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01322881,0.013093971163005945,0.00013483883699405563
2.0,1085.0,948.0,0.001843,0.001843,6.990257,0.256675,1.0,1085.0,3.0,80.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00330675,0.0032162265388690466,9.05234611309532e-05
5.0,1085.0,948.0,0.004608,0.004608,6.990257,0.256675,1.0,1085.0,3.0,80.0,Lost to Follow-up,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00826778,0.00825104904820437,1.6730951795631416e-05
11.0,1085.0,948.0,0.010138,0.010138,6.990257,0.256675,1.0,1085.0,3.0,80.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01818983,0.018118132357559505,7.169764244049567e-05
11.0,1085.0,948.0,0.010138,0.010138,6.990257,0.256675,1.0,1085.0,3.0,80.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.01818983,0.0181298605375595,5.996946244049908e-05
9.0,1085.0,948.0,0.008295,0.008295,6.990257,0.256675,1.0,1085.0,3.0,80.0,Withdrawal by Subject,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.01488308,0.014734165576061513,0.00014891442393848674
1.0,1085.0,948.0,0.000922,0.000922,6.990257,0.256675,1.0,1085.0,3.0,80.0,Pregnancy,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00165427,0.0016601177198412673,5.8477198412673365e-06
0.0,1085.0,948.0,0.0,0.0,6.990257,0.256675,1.0,1085.0,3.0,80.0,Pregnancy,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,1085.0,948.0,0.0,0.0,6.990257,0.256675,1.0,1085.0,3.0,80.0,Pregnancy,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,1085.0,948.0,0.000922,0.000922,6.990257,0.256675,1.0,1085.0,3.0,80.0,Lack of Efficacy,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00165427,0.0016604499260912675,6.1799260912675114e-06
1.0,1085.0,948.0,0.000922,0.000922,6.990257,0.256675,1.0,1085.0,3.0,80.0,Lack of Efficacy,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00165427,0.0016553251290972193,1.0551290972192658e-06
2.0,1085.0,948.0,0.001843,0.001843,6.990257,0.256675,1.0,1085.0,3.0,80.0,Lack of Efficacy,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00330675,0.0032201778966666657,8.657210333333411e-05
9.0,1085.0,948.0,0.008295,0.008295,6.990257,0.256675,1.0,1085.0,3.0,80.0,Other,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01488308,0.014734219934960324,0.0001488600650396757
1.0,1085.0,948.0,0.000922,0.000922,6.990257,0.256675,1.0,1085.0,3.0,80.0,Other,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00165427,0.0016537824165972193,4.875834027806992e-07
6.0,1085.0,948.0,0.00553,0.00553,6.990257,0.256675,1.0,1085.0,3.0,80.0,Other,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.00992205,0.009727621021527778,0.0001944289784722216
347.0,4822.0,4085.0,0.071962,0.071962,8.481151,0.560876,1.0,4822.0,43.0,715.0,Death,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.34231411,0.33352811483984157,0.008785995160158433
356.0,4822.0,4085.0,0.073828,0.073828,8.481151,0.560876,1.0,4822.0,43.0,715.0,Death,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.35119043,0.33597105407534733,0.015219375924652667
13.0,4822.0,4085.0,0.002696,0.002696,8.481151,0.560876,1.0,4822.0,43.0,715.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01282453,0.012891839437976182,6.730943797618114e-05
14.0,4822.0,4085.0,0.002903,0.002903,8.481151,0.560876,1.0,4822.0,43.0,715.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0138092,0.013777014442578466,3.2185557421534824e-05
4.0,4822.0,4085.0,0.00083,0.00083,8.481151,0.560876,1.0,4822.0,43.0,715.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0039482,0.0038704282060091025,7.777179399089725e-05
3.0,4822.0,4085.0,0.000622,0.000622,8.481151,0.560876,1.0,4822.0,43.0,715.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00295878,0.003007271299900794,4.84912999007942e-05
2.0,803.0,782.0,0.002491,0.002491,6.689599,0.395941,1.0,803.0,7.0,33.0,Physician decision: No 30-day visit,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00659787,0.006609446030853141,1.1576030853141343e-05
1.0,803.0,782.0,0.001245,0.001245,6.689599,0.395941,1.0,803.0,7.0,33.0,Physician decision: No 30-day visit,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00329761,0.0033017785691269712,4.168569126971385e-06
2.0,803.0,782.0,0.002491,0.002491,6.689599,0.395941,1.0,803.0,7.0,33.0,Reason Not Specified: No 30-day visit,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00659787,0.00660734659644838,9.476596448380718e-06
2.0,803.0,782.0,0.002491,0.002491,6.689599,0.395941,1.0,803.0,7.0,33.0,Reason Not Specified: No 30-day visit,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00659787,0.006599794414335288,1.924414335288671e-06
2.0,803.0,782.0,0.002491,0.002491,6.689599,0.395941,1.0,803.0,7.0,33.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00659787,0.006608477405495997,1.0607405495997174e-05
0.0,803.0,782.0,0.0,0.0,6.689599,0.395941,1.0,803.0,7.0,33.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
3.0,803.0,782.0,0.003736,0.003736,6.689599,0.395941,1.0,803.0,7.0,33.0,Inclusion/Exclusion Criteria Not Met,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00989548,0.009730077701329345,0.00016540229867065444
0.0,803.0,782.0,0.0,0.0,6.689599,0.395941,1.0,803.0,7.0,33.0,Inclusion/Exclusion Criteria Not Met,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,803.0,782.0,0.001245,0.001245,6.689599,0.395941,1.0,803.0,7.0,33.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00329761,0.0032931476368055408,4.4623631944590986e-06
2.0,803.0,782.0,0.002491,0.002491,6.689599,0.395941,1.0,803.0,7.0,33.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00659787,0.006603924115406716,6.05411540671643e-06
1.0,803.0,782.0,0.001245,0.001245,6.689599,0.395941,1.0,803.0,7.0,33.0,Physician decision: Day 30 visit <23 day,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00329761,0.003290888474305541,6.721525694458781e-06
5.0,803.0,782.0,0.006227,0.006227,6.689599,0.395941,1.0,803.0,7.0,33.0,Physician decision: Day 30 visit <23 day,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.01649336,0.016540914840515872,4.7554840515873914e-05
3.0,713.0,698.0,0.004208,0.004208,6.570883,0.49917,1.0,713.0,3.0,35.0,Withdrawn by parent/guardian,Overall Study,FG000,cardiovascular disease,OTHER,0.01380218,0.013679586355694455,0.00012259364430554538
2.0,713.0,698.0,0.002805,0.002805,6.570883,0.49917,1.0,713.0,3.0,35.0,Withdrawn by parent/guardian,Overall Study,FG001,cardiovascular disease,OTHER,0.00920036,0.009105483486081353,9.487651391864617e-05
8.0,713.0,698.0,0.01122,0.01122,6.570883,0.49917,1.0,713.0,3.0,35.0,Randomized; did not receive intevention,Overall Study,FG000,cardiovascular disease,OTHER,0.03680145,0.03650663986974209,0.00029481013025790814
2.0,713.0,698.0,0.002805,0.002805,6.570883,0.49917,1.0,713.0,3.0,35.0,Randomized; did not receive intevention,Overall Study,FG001,cardiovascular disease,OTHER,0.00920036,0.009105483486081353,9.487651391864617e-05
11.0,524.0,460.0,0.020992,0.020992,6.263398,0.441414,1.0,524.0,16.0,91.0,Adverse Event,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.05803772,0.058214015516061514,0.0001762955160615129
8.0,524.0,460.0,0.015267,0.015267,6.263398,0.441414,1.0,524.0,16.0,91.0,Adverse Event,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0422095,0.04193901876532736,0.00027048123467263846
7.0,524.0,460.0,0.013359,0.013359,6.263398,0.441414,1.0,524.0,16.0,91.0,Adverse Event,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.03693435,0.03704092967480149,0.00010657967480149494
3.0,524.0,460.0,0.005725,0.005725,6.263398,0.441414,1.0,524.0,16.0,91.0,Death,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01582822,0.015935436055168693,0.00010721605516869279
1.0,524.0,460.0,0.001908,0.001908,6.263398,0.441414,1.0,524.0,16.0,91.0,Death,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00527515,0.005308537341730538,3.338734173053814e-05
0.0,524.0,460.0,0.0,0.0,6.263398,0.441414,1.0,524.0,16.0,91.0,Death,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,524.0,460.0,0.003817,0.003817,6.263398,0.441414,1.0,524.0,16.0,91.0,Protocol Violation,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01055307,0.010526820312727274,2.62496872727256e-05
1.0,524.0,460.0,0.001908,0.001908,6.263398,0.441414,1.0,524.0,16.0,91.0,Protocol Violation,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00527515,0.005305191357772204,3.0041357772203972e-05
2.0,524.0,460.0,0.003817,0.003817,6.263398,0.441414,1.0,524.0,16.0,91.0,Protocol Violation,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.01055307,0.01052494720481061,2.8122795189390246e-05
7.0,524.0,460.0,0.013359,0.013359,6.263398,0.441414,1.0,524.0,16.0,91.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.03693435,0.037044952556041566,0.00011060255604156827
4.0,524.0,460.0,0.007634,0.007634,6.263398,0.441414,1.0,524.0,16.0,91.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.02110613,0.021107694011364517,1.5640113645160048e-06
4.0,524.0,460.0,0.007634,0.007634,6.263398,0.441414,1.0,524.0,16.0,91.0,Lost to Follow-up,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.02110613,0.021101393223626412,4.736776373588658e-06
5.0,524.0,460.0,0.009542,0.009542,6.263398,0.441414,1.0,524.0,16.0,91.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.02638128,0.026516754788095242,0.00013547478809524185
1.0,524.0,460.0,0.001908,0.001908,6.263398,0.441414,1.0,524.0,16.0,91.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00527515,0.005307855391340408,3.2705391340408056e-05
3.0,524.0,460.0,0.005725,0.005725,6.263398,0.441414,1.0,524.0,16.0,91.0,Withdrawal by Subject,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.01582822,0.01593187142897821,0.00010365142897821034
3.0,524.0,460.0,0.005725,0.005725,6.263398,0.441414,1.0,524.0,16.0,91.0,protocol specific treatment unrelated,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01582822,0.015940011815585364,0.00011179181558536311
0.0,524.0,460.0,0.0,0.0,6.263398,0.441414,1.0,524.0,16.0,91.0,protocol specific treatment unrelated,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,524.0,460.0,0.003817,0.003817,6.263398,0.441414,1.0,524.0,16.0,91.0,protocol specific treatment unrelated,Overall Study,FG002,cardiovascular disease,INDUSTRY,0.01055307,0.010525474560465369,2.7595439534630964e-05
10.0,321.0,246.0,0.031153,0.031153,5.774552,1.0,1.0,321.0,1.0,38.0,Adverse Event,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.1798946,0.17611483673174605,0.0037797632682539384
34.0,321.0,246.0,0.105919,0.105919,5.774552,1.0,1.0,321.0,1.0,38.0,Adverse Event,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.61163473,0.5680379979160416,0.04359673208395842
2.0,321.0,246.0,0.006231,0.006231,5.774552,1.0,1.0,321.0,1.0,38.0,Lack of Efficacy,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.03598123,0.03602320075946446,4.1970759464458884e-05
1.0,321.0,246.0,0.003115,0.003115,5.774552,1.0,1.0,321.0,1.0,38.0,Lack of Efficacy,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.01798773,0.018057692998234127,6.99629982341271e-05
5.0,321.0,246.0,0.015576,0.015576,5.774552,1.0,1.0,321.0,1.0,38.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.08994441,0.09002259970197406,7.818970197405462e-05
7.0,321.0,246.0,0.021807,0.021807,5.774552,1.0,1.0,321.0,1.0,38.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.12592565,0.12374232945043646,0.002183320549563536
4.0,321.0,246.0,0.012461,0.012461,5.774552,1.0,1.0,321.0,1.0,38.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.07195669,0.07232367387916672,0.00036698387916671293
5.0,321.0,246.0,0.015576,0.015576,5.774552,1.0,1.0,321.0,1.0,38.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.08994441,0.09005287815989071,0.00010846815989071223
2.0,321.0,246.0,0.006231,0.006231,5.774552,1.0,1.0,321.0,1.0,38.0,Protocol Violation,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.03598123,0.03602992930863116,4.8699308631154625e-05
2.0,321.0,246.0,0.006231,0.006231,5.774552,1.0,1.0,321.0,1.0,38.0,Protocol Violation,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.03598123,0.03603347535988115,5.224535988114509e-05
2.0,321.0,246.0,0.006231,0.006231,5.774552,1.0,1.0,321.0,1.0,38.0,"did not meet criteria, non-compliance",Overall Study,FG000,cardiovascular disease,INDUSTRY,0.03598123,0.036020486546964464,3.9256546964461236e-05
1.0,321.0,246.0,0.003115,0.003115,5.774552,1.0,1.0,321.0,1.0,38.0,"did not meet criteria, non-compliance",Overall Study,FG001,cardiovascular disease,INDUSTRY,0.01798773,0.018057692998234127,6.99629982341271e-05
13.0,537.0,487.0,0.024209,0.024209,6.287859,0.283988,1.0,537.0,8.0,70.0,Adverse Event,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.04322951,0.04161537510092355,0.0016141348990764484
7.0,537.0,487.0,0.013035,0.013035,6.287859,0.283988,1.0,537.0,8.0,70.0,Adverse Event,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.02327633,0.02303806576547619,0.000238264234523812
1.0,537.0,487.0,0.001862,0.001862,6.287859,0.283988,1.0,537.0,8.0,70.0,Protocol Violation,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00332493,0.0033834296426091246,5.849964260912482e-05
2.0,537.0,487.0,0.003724,0.003724,6.287859,0.283988,1.0,537.0,8.0,70.0,Protocol Violation,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00664987,0.006650714586755936,8.445867559353504e-07
5.0,537.0,487.0,0.009311,0.009311,6.287859,0.283988,1.0,537.0,8.0,70.0,Withdrawal by Subject,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.01662646,0.016486392270942455,0.00014006772905754417
8.0,537.0,487.0,0.014898,0.014898,6.287859,0.283988,1.0,537.0,8.0,70.0,Withdrawal by Subject,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.02660305,0.0263008647221032,0.0003021852778967993
3.0,537.0,487.0,0.005587,0.005587,6.287859,0.283988,1.0,537.0,8.0,70.0,Lost to Follow-up,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00997659,0.009931808819404751,4.4781180595249506e-05
3.0,537.0,487.0,0.005587,0.005587,6.287859,0.283988,1.0,537.0,8.0,70.0,Lost to Follow-up,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00997659,0.009936964477509908,3.962552249009259e-05
0.0,537.0,487.0,0.0,0.0,6.287859,0.283988,1.0,537.0,8.0,70.0,Physician Decision,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
2.0,537.0,487.0,0.003724,0.003724,6.287859,0.283988,1.0,537.0,8.0,70.0,Physician Decision,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.00664987,0.006648716111755936,1.1538882440645035e-06
1.0,537.0,487.0,0.001862,0.001862,6.287859,0.283988,1.0,537.0,8.0,70.0,Other,Overall Study,FG000,cardiovascular disease,INDUSTRY,0.00332493,0.003384209328859126,5.927932885912632e-05
5.0,537.0,487.0,0.009311,0.009311,6.287859,0.283988,1.0,537.0,8.0,70.0,Other,Overall Study,FG001,cardiovascular disease,INDUSTRY,0.01662646,0.016490028588204354,0.00013643141179564555
32.0,932.0,625.0,0.034335,0.034335,6.838405,0.254793,1.0,932.0,1.0,2.0,Withdrawal by Subject,Single-Blind Valsartan 160 mg,FG000,cardiovascular disease,INDUSTRY,0.05982453,0.058170062574871,0.0016544674251290012
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Withdrawal by Subject,Single-Blind Valsartan 160 mg,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Withdrawal by Subject,Single-Blind Valsartan 160 mg,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
11.0,932.0,625.0,0.011803,0.011803,6.838405,0.254793,1.0,932.0,1.0,2.0,Adverse Event,Single-Blind Valsartan 160 mg,FG000,cardiovascular disease,INDUSTRY,0.02056528,0.019739037132708345,0.000826242867291653
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Adverse Event,Single-Blind Valsartan 160 mg,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Adverse Event,Single-Blind Valsartan 160 mg,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
96.0,932.0,625.0,0.103004,0.103004,6.838405,0.254793,1.0,932.0,1.0,2.0,Abnormal Test Procedure Result(s),Single-Blind Valsartan 160 mg,FG000,cardiovascular disease,INDUSTRY,0.17947184,0.17385535166143842,0.0056164883385615705
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Abnormal Test Procedure Result(s),Single-Blind Valsartan 160 mg,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Abnormal Test Procedure Result(s),Single-Blind Valsartan 160 mg,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
7.0,932.0,625.0,0.007511,0.007511,6.838405,0.254793,1.0,932.0,1.0,2.0,Unsatisfactory therapeutic effect,Single-Blind Valsartan 160 mg,FG000,cardiovascular disease,INDUSTRY,0.013087,0.012981033306488102,0.00010596669351189796
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Unsatisfactory therapeutic effect,Single-Blind Valsartan 160 mg,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Unsatisfactory therapeutic effect,Single-Blind Valsartan 160 mg,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
1.0,932.0,625.0,0.001073,0.001073,6.838405,0.254793,1.0,932.0,1.0,2.0,Abnormal Laboratory Value,Single-Blind Valsartan 160 mg,FG000,cardiovascular disease,INDUSTRY,0.00186957,0.001869493681626978,7.631837302206866e-08
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Abnormal Laboratory Value,Single-Blind Valsartan 160 mg,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Abnormal Laboratory Value,Single-Blind Valsartan 160 mg,FG002,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
4.0,932.0,625.0,0.004292,0.004292,6.838405,0.254793,1.0,932.0,1.0,2.0,Lost to Follow-up,Single-Blind Valsartan 160 mg,FG000,cardiovascular disease,INDUSTRY,0.00747828,0.007454207260565476,2.407273943452401e-05
0.0,932.0,625.0,0.0,0.0,6.838405,0.254793,1.0,932.0,1.0,2.0,Lost to Follow-up,Single-Blind Valsartan 160 mg,FG001,cardiovascular disease,INDUSTRY,0.0,0.0,0.0
